Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Manufacturer
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4T9R5/ref=sr_1_196?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-196,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)  ",399,4.3 out of 5 stars,76,"Care Instructions: Hand Wash OnlyThe front and side zipper compartments of the backpack make it simple to store items like tablets, diaries, pens, pencils, smartphones, cards, change and other small items. The backpack's side pockets make it easy to carry along tiny goods like mini umbrellas and water bottles.MADE IN INDIA - This ""MAKE IN INDIA"" laptop bag for men has 2 front zip pockets, 2 side bottle pockets, and 1 huge zipped section. For men, women, boys, and girls, this bag works great for the office, school, and college. In fact, it's the ideal all-purpose backpack for men, school bags for girls and boys, college bags for girls and boys and workplace bags for unisexLAPTOP BACKPACK SPECIFICATIONS - Men's NEXA Laptop Backpack; Compartment Size: Up to 15.6 Inches. 30 litres is the capacity. 15 x 11.5 x 3 inches in size.NEXA padded laptop backpack with internal organiser and sleeve that can handle up to 15.6"" laptops. Compatible laptops include those made by HP, Lenovo, Acer, ASUS, and Dell. Your keys, cords, office supplies, and other valuables can be neatly organised inside the organiser to avoid theft.The Tabelito Casual Backpack is entirely produced in India and goes through strict quality inspections and tests. Water Resistant Material: The material has an advanced IPX4 coating that prevents water from penetrating from any angle.The backpack features a 30L capacity and a padded laptop pocket that fits a 15.6 inch laptop. Additional necessities that can fit within are a lunchbox, charger, tablet, books, power bank, wallet, and sunglasses.",B0C2D4T9R5,‎Tabelito Trade India
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B0B25B5PB6/ref=sr_1_197?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-197,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries  ",299,4.4 out of 5 stars,380,"Care Instructions: Machine WashConvenient – Our wet bags are great for carrying diapers, dirty gym clothes and wet swimsuits; not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and moreReuse And Reduce Waste – The better alternative to single-use plastic bags, our bags are made of Chic Buddys' original waterproof fabric that’s both soft and strong (although fabric is waterproof, bags are not completely leakproof due to zippered closure)Waterproof – Chic Buddys’ original fabric is 100% polyester with embedded TPU for waterproofing and our heat-sealed seams keep the mess where it belongs - inside the bagLots Of Uses – Not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more! With a snap handle, snap your bag wherever you need it - stroller, changing table or suitcaseEasy-To-Clean – Wipe small messes; hand-wash or machine wash; to extend the life of fabric, we do recommend hang drying our quick-dry fabric; always ensure fabric is completely dry before storing",TT-Z12-WETBAG,B0B25B5PB6
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_198?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-198,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag  ","1,099",4.3 out of 5 stars,"1,288","Care Instructions: Hand Wash OnlyWater Proof with attached Rain cover.Reflective Printing and in Built Laptop sleeve3 compartment, 1 pockets and 2 Bottle pouch.Comes with the F Gear promise of quality.Size(Hxlxw)Cm-(50x31x21)",Uber Fashion Merchandise Pvt. Ltd.,19 December 2017
https://www.amazon.in/Skybags-Unisex-Yellow-Fabric-Backpacks/dp/B0B21XM4KX/ref=sr_1_199?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-199,Skybags Unisex Gucci Fabric Backpacks  ,584,4.2 out of 5 stars,271,Care Instructions: Hand Wash OnlyA super sleek and casual 17L daypack. Ideal for college student or a day tour. Big enough to carry all your essentials. Sleek enough to carry it with ease,B0B21XM4KX,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDGZ32L/ref=sr_1_200?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-200,Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover  ,979,4.0 out of 5 stars,544,"ROOMY ENOUGH BACKPACK FOR MEN: This laptop bag for men is ultra lightweight comes with three main compartment having the capacity of approx 55 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 4 main compartments to store all your essentials and 1 small front pocket to carry small accessories. It also features an Internal Organiser(small pockets inside a office bag for men / office bag for women).COMFORT WITH QUALITY: This backpack for men has wide, padded and adjustable shoulder straps and padded back for comfort in carrying heavy items. The College Bags for men is stitched properly and Bartacks on every pressure point for extra durability. The backpack for men is made with strong yet light weight polyester fabric with heavy zippers. The laptop bag for men also comes with a Rain cover so that you can travel during rainy season without any problem.PROUDLY MADE IN INDIA: Half Moon laptop bag for men is proud to be an Indian Brand. We understand the importance of Indian manufacturing and supply chains. It is the time when we revive local industries that's why this college bags for men is Made in India by Indians using Indian materials.QUALITY OF BACKPACK FOR MEN: A major problem in many rucksack/office bag for men is that it get torn between your journey but this Rucksack is strong enough to hold even the heaviest of your items without any problem. It is made up of a strong polyester material, is stitched properly, and is bartacked on every pressure points for extra strength.OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.",B09WDGZ32L,Half_Moon
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_201?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-201,Lenovo 15.6-inch Casual Laptop Briefcase T210  ,979,4.3 out of 5 stars,"4,334","“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g.“HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items“INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use.“CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choiceWarranty NA“IN-THE-BOX”: 15.6-inch BriefcaseCountry of Origin: China","Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560159",23 February 2018
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_202?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-202,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden)  ",675,3.7 out of 5 stars,"1,172","» Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.» PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in grey color. Premium quality smooth zippers, pullers, buckles.",zyden-1,B09VCHV6T5
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzEyNDQxODQ1MjI5NjQ4OjE2OTAxMjY3Mzc6c3BfbXRmOjIwMDcyNTIzMDUzMDAyOjowOjo&url=%2FGear-Colorado-Orange-Laptop-Backpack%2Fdp%2FB097K6KD7W%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126737%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814)  ,895,4.2 out of 5 stars,208,"2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer.One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides.Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps.World’s best Japanese brand YKK zippers and sliders.Comes with the F Gear promise of quality and durability.",B097K6KD7W,Uber Fashion Merchandise Pvt Ltd
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzEyNDQxODQ1MjI5NjQ4OjE2OTAxMjY3Mzc6c3BfbXRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126737%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black  ,"3,499",5.0 out of 5 stars,2,"DETAILED ORGANIZER & PREMIUM FABRIC: The interiors are thoughtfully designed to give you the best of space, comfort and flexibility. The fabric used in the backpack is of premium quality.USB CHARGING PORT: The USB Charging Port ensures that you're always connected, even when on the move!LAPTOP AND TABLET SLEEVE: A dedicated compartment to keep your Laptop and Tablet organized.SUNGLASS HOLDER: Keep your eyewear handy while on the go.",B097JLZBK3,Safari
https://www.amazon.in/FloMotif-Business-Shoulder-material-resistant/dp/B07NHYLTY7/ref=sr_1_205?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-205,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles - FloMotif  ,"1,689",4.3 out of 5 stars,956,"COMPATIBILITY: Our Office Bag is an ideal laptop bag, handbag or a Professional Bag for Women. It can fit a laptop of upto 15.6 inches and is perfect for Macbook, Chromebook, iPad, Tablet, Hp, Lenovo, Dell etc. Dimensions: 16 x 13 x 4 inch","Seaturtle Pvt. Ltd. Thakur Compound, 2nd Floor, 3, USV Lane, Deonar, Mumbai, Maharashtra 400088",4 February 2019
https://www.amazon.in/PUMA-Limoges-Laptop-Backpack-7548709/dp/B07D5QZ76G/ref=sr_1_206?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-206,"Puma Laptop Backpack (7548709, Limoges, 22 Ltrs)  ",999,4.3 out of 5 stars,788,"Outer Material: Polyester, Color: LimogesCapacity: 22 liters; Dimensions: 30 cms x 44 cms x 14 cms (LxWxH)Number of compartments: 2; Laptop Compatibility: Yes, Laptop Size: 15 inchesWarranty type: Manufacturer; 3 monthsSpecial Features: Laptop Compartment; Age Range Description: Adult; Closure Type: Zipper; Pocket Description: Utility Pocket100% 600D Polyester with PU backing",B07D5QZ76G,SSIPL RETAIL LIMITED
https://www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_207?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-207,Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit)  ,849,4.4 out of 5 stars,"1,182","Care Instructions: Hand Wash OnlyComfortable adjustable padded shoulder straps that evenly distributes weightMATERIAL & QUALITY:-Made from premium water resistant Polyester, Nylon, Plastic, Metal, Fabric provide strengthen and long-lasting performanceAdjustable StrapSpecial Features: Radium strip on shoulder pad30 L Storage Capacity",B08F9QYRZB,Shri Salasar Enterprises
https://www.amazon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_208?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-208,Wildcraft 44 cms Polyester Black Laptop Bag (8903338054290)  ,"1,448",4.3 out of 5 stars,672,"Outer Material: Polyester, Color: BlackWater Resistance: Water resistantCapacity: 20 ltrs; Weight: 0.35 kgs; Dimensions: 12.7 cms x 30.48 cms x 44.45 cms (LxWxH)Number of compartments: 3Laptop Compatibility: Yes, Size: 14 inchesLight WeightDurable",Wildcraft,23 July 2015
https://www.amazon.in/Waterproof-Laptop-College-Backpack-Navy_Blue/dp/B0BW9BTJCZ/ref=sr_1_209?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-209,30 L Waterproof Laptop/College/School/Office Bag Backpack for Men Women Boys Girls with Rain Cover (Navy_Blue)  ,486,4.6 out of 5 stars,6,Care Instructions: Hand Wash OnlyColour- Black; Material- PolyesterPattern Name: Solid; Pocket Description: Utility Pocket; Closure Type: ZipperStrap Type: Adjustable; Compartment Description: Up To 16 Inches; Water Resistance Level: Water ResistantStrap Type: Shoulder Strap; Age Range Description: Adult,AMERICAN,B0BW9BTJCZ
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_210?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-210,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men  ,"5,999",4.4 out of 5 stars,150,"Care Instructions: Wipe with Damp Cloth[Multiple Pocket] -- Arctic Hunter original bag,100% guarantee,two-year warranty.6 zipper pockets store your items.2 front pockets+1 main pocket+1 laptop compartment+2 side pockets.the two front zipper pockets can store small and frequently used items.the main pocket is used for storing cloth,built in a X bucket to hold your clothing and an anti-theft zipper pocket.the laptop compartments have a 15.6 laptop pocket+a ipad pocket,the two pocket is very thick to protect your laptop and ipad.[High quality premium business backpack]-- The Main body of this backpack made by 1680D Nylon fabric,so it's outstanding durable and breathable.the inside made by hiking bag polyester,which make it's abrasion and scratch resistant.the all zipper head is made of high quality metal.laptop and ipad pockets made by high-density foam for shockproof.these material make sure you can use it for a long time and can be a premium business backpack for you.[Ergonomic travel bag]-- This backpack adopts with Ergonomic+Comfortable design.1) Microfiber Leather handle make you comfortable hold this backpack.2) The running shoe material back pad is more breathable.3) Strap that secure this backpack to the trolley trunk can free your hands and back.4) Water resistant material protect your items.5) The shoulder strap is thickness and made of running shoe material.6) Made by high quality material make sure load large weight for a long time.[Outstanding backpack for laptop]--This arctic hunter bag have a different design,have a zipper compartment for laptop and ipad.this compartment built-in high-density foam to outstanding protect your laptop/ipad.and it can put into 2 laptops.this laptop compartment is not at main compartment,which make the main compartment store more clothing.so this design is very nice and More suitable as a laptop bag.[Great value for money]-- This arctic hunter backpack is very nice for travel,business,school.this meterial and production exceed this price.don't worry it is not worth and it is a great present for birthday,Valentine's day,Father's day,Diwali,Christmas,The New Year.",B00492,B0B6FNPN76
https://www.amazon.in/Attractive-lasting-Drawstring-Polyester-Backpack/dp/B0B4G9XT67/ref=sr_1_211?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-211,18 L Attractive long lasting Printed Drawstring Polyester Multi Utility Bag for Sports/Gym/College/Yoga/Casual Backpack – Light Weight (Washable/Durability)  ,199,4.0 out of 5 stars,11,"Care Instructions: Hand Wash OnlyDrawstring/String bag (backpack), a very fine multiple use drawstring bag with excellent finish and durabilityIt is made of polyester fabric and efficient to hold your essentials,Material : polyester Washable (Machine / Hand Wash) and durableIts compact size and style definitely adds in your dazzling personality. Casual usage alsoGood bag with an attractive design and trendy color, front digital print and back side plain Polyester fabric,Multi-purpose, Fitness Football, Riding, Running ,Gym Bag and all sports personsWidth: 13 inches Height: 19 inches Depth: 4 inches, (33 X 48 X 10 ) cm. Bag Capacity: 18 L",SP-1419,B0B4G9XT67
https://www.amazon.in/Travalate-Luggage-Organizer-Ultra-Light-Polyester/dp/B0BZDLS9VW/ref=sr_1_212?crid=2M096C6104MLT&keywords=bags&qid=1690126737&sprefix=ba%2Caps%2C283&sr=8-212,Travalate Travel Duffle Luggage Bag Organizer | Multi Pocket Ultra-Light| Polyester 45 Lt| Men and Women | 21 X 09 X 11 Inch | Grey  ,948,4.2 out of 5 stars,32,"MATERIALS: Water-resistant, strong, ultra-light polyester fabric, breathable material and zippers are all features of our product. Clean stitching and a strong zinc alloy zipper clasp make this bag comfortable to wear, and side handles make it easy to carry.MULTI-PURPOSE: With their great waterproofing, these waterproof bags are a great travel companion for most outdoor activities such as sports, weekend, overnight, shopping, motorcycle riding and other adventures. You can store all your things in one place.IDEAL GIFT: The Travalate bag is perfect for traveling as a new Memorial Day and weekend bag. Don't be afraid to grab these bags and head out on your amazing adventure. You'll find this bag just what you're looking for! It is functional and acceptable for everyday use.STRONG ZIPPER AND HANDLES EASY TO CARRY: To distinguish the bag, they have a zip closure. It has a snap-closure handle, making it portable and easy to transport. The zipper in the main area has a unique design that makes opening and closing the bag easy.LIGHTWEIGHT DESIGN: When packed, it is ultra-light and compact, and can be hidden practically anywhere, yet it has a significant capacity that can accommodate almost all of your essentials for a short vacation. It can be used for business travel, travel, camping and at home, among other things.",B0BZDLS9VW,Travalate
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzEyNDQxODQ1MjI5NjQ4OjE2OTAxMjY3Mzc6c3BfYnRmOjMwMDAxNDU5NDAwMTYzMjo6MDo6&url=%2FElegant-Leatherette-Waterproof-Backpack-Business%2Fdp%2FB0C4GVK22X%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126737%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack  ,799,5.0 out of 5 stars,5,Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16 Inches Laptop.Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacksWaterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff safe from rain,BLCK-Black,B0C4GVK22X
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzEyNDQxODQ1MjI5NjQ4OjE2OTAxMjY3Mzc6c3BfYnRmOjIwMDcyNTIzMDUyOTAyOjowOjo&url=%2FGear-Colorado-Navy-Laptop-Backpack%2Fdp%2FB097K6SPH7%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126737%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,F Gear Colorado Navy Lmn yelw 39 Ltrs Laptop Backpack (3813)  ,999,4.2 out of 5 stars,113,"2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer.One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides.Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps.World’s best Japanese brand YKK zippers and sliders.Comes with the F Gear promise of quality and durability.",B097K6SPH7,Uber Fashion Merchandise Pvt Ltd
https://aax-eu.amazon.in/x/c/RCJaalmv438sxjsw22FJOP4AAAGJg2dh-QMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICD2wqEs/https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR179L65/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C6104MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BR179L65&pd_rd_r=b5f79b4f-dfed-4710-be73-d2f407660937&pd_rd_w=UqlDS&pd_rd_wg=yjMLS&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=WRN7BFT0V3TQAPNMEQ12&qid=1690126737&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-193-06195d41-65bd-48f4-8e70-03d97b6094ec,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty  ","1,900",4.6 out of 5 stars,69,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialPadded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",B0BR179L65,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTMzODQxMzI5MTg4Mzg2OjE2OTAxMjY4NDA6c3BfYXRmX25leHQ6MjAxNjcxNTQ5ODExOTg6OjA6Og&url=%2FEUME-Tourismo-Backpack-Resistance-15-6-inch%2Fdp%2FB0B4JNV37M%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126840%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Tourismo 36L Laptop Backpack Bag with 2 Large Compartment for Work Office & Business Travel for Men & Women | Water Resistance | Fit Up to 16 Inch Laptop  ,"2,499",4.4 out of 5 stars,7,"2 Large Compartments 1 Easy access front Pocket with organizer section & 2 mesh side pocketCapacity : 36 L ; Dimensions : 13X9X19 Inch (LXWXH)Pretty much everything on this backpack is heavily padded. The laptop compartment is also super protective, so there's no need to worry about your laptop getting all banged and damaged. These bags are made of long lasting fabric and their stylish designs help you to make the best impression. It's features are such to make sure that every day is bright and organized.Laptop pocket designed for your laptops to give them maximum security. It comes with Ipad Pocket and Pen Pocket which aids in organising your things systematically. A comfortable breathable back and straps to strengthen your shoulder and hence ensures durability.A roller bag sleeve added feature to make your travelling even more comfortable and convenient. It is water resistance also so that your backpack never loses its good look.",B0B4JNV37M,EUME Lifetsyle Pvt Ltd
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTMzODQxMzI5MTg4Mzg2OjE2OTAxMjY4NDA6c3BfYXRmX25leHQ6MzAwMDEzMzQyOTgzODMyOjowOjo&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126840%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black  ,"1,399",4.1 out of 5 stars,"5,733",Care Instructions: Hand Wash Only,Backpack,B09CQ5T3LN
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_211?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-211,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag  ,"1,409",4.2 out of 5 stars,"1,413","MADE IN INDIA : We Made this Elegant Laptop Bag in Our own Factory located in Mumbai. We offer 1 Year Manufacturer Warranty FREE NO-TOUCH DOOR OPENER: This Door Opener Keychain can be used to avoid touching surfaces contactless. Use it on door handles, ATM keypads, elevators, retail checkout payment pads etc<br>; Closure Type: Zipper Snap; Pattern Name: Solid; Age Range Description: Adult<br>; Pattern Name: Solid; Age Range Description: Adult; Closure Type: Zipper Snap<br><br> <br>Water Resistance Level: Water Resistant; Warranty Description: Cosmus Branded Backpack Comes With One Year Manufacturer Warranty.; Compartment Description: Up To 15 Inches; Strap Type: Adjustable Handle; Style Name: Casual Backpack<br><br> <br>Special Features: Usb Port; Lining Description: Polyester; Material Type: Polyester <br>",,
https://www.amazon.in/Safari-Black-Casual-Backpack-PRISMA19CBBLK/dp/B07HN5TMQL/ref=sr_1_212?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-212,Safari Large Size 32 Ltrs Casual Backpack-Black  ,999,4.0 out of 5 stars,"1,031","Care Instructions: Hand Wash OnlyOuter Material: Polyester, Color: Black; Not water resistantCapacity: 32 liters; Weight: 400 grams; Dimensions: 47cms x 34cmsx20cmsNumber of compartments: 2Warranty type: manufacturer; 12 months international warrantyClosure Type: Zipper; Age Range Description: Adult; Pocket Description: Utility PocketFront pocket, bottle pocket, padded top handle",Safari Industries (India) Ltd,25 September 2018
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BVRJYD9Q/ref=sr_1_213?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-213,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy)  ,699,3.7 out of 5 stars,44,Material: Water Resistant Strong PolyesterCompartments: 2 with paddingLaptop Size: 15.6 inch and belowDimensions: LxWxH - 11 x 6 x 18 inchesReflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover,B0BVRJYD9Q,ADISA
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_214?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-214,Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow  ,845,4.2 out of 5 stars,"1,464","Outer Material: Polyester, Color: Denim GreyCapacity: 24 liters; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH)Number of Compartments: 3Bottle holder mesh; Embedded organizerStyle Name: Traditional Backpacks; Pocket Description: Utility Pocket; Special Features: Back Padding; Water Resistance Level: Waterproof; Closure Type: Zipper; Pattern Name: SolidThree main compartmentsOne front smaller compartment",Gear Merchandise PVT LTD,27 July 2015
